srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.1,1025,149.171.126.9,63600,tcp,FIN,0.03328,3390,44832,31,29,7,22,-,800480.75,10591346.0,56,58,255,255,1118029324,1147973201,61,773,0,0,35.759532,33.836731,1421954142,1421954142,0.5986,0.573509,0.000708,0.000586,0.000122,0,0,0,0,0,22,14,2,4,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930756,1421930756,0.009,0.0,0.0,0.0,0.0,0,2,0,0,0,15,15,2,3,2,2,2,Backdoors,1
59.166.0.1,41367,149.171.126.0,39269,tcp,FIN,0.024468,2646,26060,31,29,7,15,-,844531.6875,8326958.0,42,44,255,255,4017366900,1887554191,63,592,0,0,0.0,35.031466,1421930560,1421930560,0.588951,0.568476,0.000709,0.000589,0.00012,0,0,0,0,0,7,6,3,2,1,1,2,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932931,1421932931,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,4,4,3,3,3,3,3,Generic,1
59.166.0.9,39851,149.171.126.8,51951,udp,CON,0.01725,520,304,31,29,0,0,-,180869.5625,105739.1328,4,4,0,0,0,0,130,76,0,0,0.980524,7.623554,1421954253,1421954253,0.701333,5.399667,0.0,0.0,0.0,0,0,0,0,0,4,9,4,4,1,1,3,,0
59.166.0.5,44630,149.171.126.0,53,udp,CON,0.001093,146,178,31,29,0,0,dns,534309.1875,651418.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421941568,1421941568,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,1,2,5,5,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930750,1421930750,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,6,9,6,6,6,Exploits,1
175.45.176.3,43914,149.171.126.10,6542,tcp,FIN,0.284158,4516,432,254,252,4,2,-,118075.1563,10641.9668,14,8,255,255,3205631786,3981794200,323,54,0,0,1204.033804,57.60332,1421927550,1421927550,20.806924,39.57943,0.054235,0.007091,0.047144,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932206,1421932206,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,7,7,7,3,7,Generic,1
59.166.0.8,9648,149.171.126.5,33104,tcp,FIN,0.123936,4550,72164,31,29,7,33,-,289956.125,4599922.5,78,80,255,255,1057692376,1058010822,58,902,0,0,88.604843,87.2319,1421942578,1421942578,1.60487,1.55243,0.001443,0.001284,0.000159,0,0,0,0,0,11,9,2,2,1,1,1,,0
175.45.176.1,55978,149.171.126.18,80,tcp,FIN,0.301699,832,268,254,252,2,1,http,19860.85352,5939.694824,10,6,255,255,3038676504,2904818190,83,45,1,0,1660.619422,79.619195,1421929317,1421929317,33.522111,55.962398,0.045292,0.021033,0.024259,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,36181,149.171.126.12,80,tcp,FIN,0.858001,1152,354,254,252,2,1,http,9668.986328,2890.439453,10,8,255,255,1232195171,3781984237,115,44,1,0,5717.543847,165.125375,1421927829,1421927830,91.357111,105.179859,0.220936,0.121732,0.099204,0,1,1,0,0,1,1,2,2,1,1,1,Exploits,1
59.166.0.2,41883,149.171.126.8,53,udp,CON,0.001039,146,178,31,29,0,0,dns,562078.9375,685274.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421951882,1421951882,0.005,0.009,0.0,0.0,0.0,0,0,0,0,0,4,2,3,3,2,1,1,,0
149.171.126.18,1043,175.45.176.1,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1421930911,1421930911,0.002,0.0,0.0,0.0,0.0,0,0,0,0,0,11,11,4,4,4,2,4,,0
59.166.0.2,39052,149.171.126.7,143,tcp,FIN,0.762812,7808,15026,31,29,30,32,-,81215.28906,156337.3438,122,126,255,255,2910723696,2907567666,64,119,0,0,419.345372,416.294599,1421937860,1421937861,6.30148,6.098368,0.000646,0.000511,0.000135,0,0,0,0,0,5,3,2,5,1,1,1,,0
59.166.0.6,28377,149.171.126.4,53,udp,CON,0.001051,146,178,31,29,0,0,dns,555661.3125,677450.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421937810,1421937810,0.011,0.005,0.0,0.0,0.0,0,0,0,0,0,3,7,5,1,1,1,1,,0
59.166.0.6,12727,149.171.126.7,42307,tcp,FIN,0.08478,8928,320,31,29,4,1,ftp-data,782354.3125,25194.62109,14,6,255,255,1808182377,3970360148,638,53,0,0,693.765556,31.338174,1421930646,1421930646,6.521539,16.743,0.001832,0.000927,0.000905,0,0,0,0,0,3,3,6,8,1,1,4,,0
59.166.0.2,38718,149.171.126.4,45037,tcp,FIN,0.038871,2854,31402,31,29,7,17,-,574618.5625,6328213.5,46,48,255,255,2689541375,2716890273,62,654,0,0,68.90605,65.751611,1421948916,1421948916,0.856467,0.81683,0.000614,0.000478,0.000136,0,0,0,0,0,8,6,4,5,1,1,1,,0
59.166.0.3,38460,149.171.126.2,42955,tcp,FIN,0.228157,424,8824,31,29,1,4,ftp-data,13008.58594,283629.25,8,12,255,255,1655284935,2269354444,53,735,0,0,2135.574238,1678.040485,1421953543,1421953543,32.543286,20.697545,0.000615,0.00048,0.000135,0,0,0,0,0,6,3,7,3,1,1,3,,0
59.166.0.8,54490,149.171.126.1,60787,tcp,CON,0.035568,716,8216,31,29,0,3,-,147773.2813,1616959.125,12,8,255,255,3782468549,1653179165,60,1027,0,0,5.168695,8.169436,1421931676,1421931676,3.233455,4.996143,0.0,0.0,0.0,0,0,0,0,0,4,4,1,9,1,1,1,,0
175.45.176.0,10947,149.171.126.10,179,tcp,FIN,0.741028,534,268,254,252,2,1,-,5192.786133,2418.262207,10,6,255,255,3781964514,1067868992,53,45,0,0,4198.996658,218.138719,1421931438,1421931439,82.229667,133.183594,0.140668,0.075099,0.065569,0,1,0,0,0,8,4,1,3,1,1,1, Fuzzers,1
59.166.0.5,65506,149.171.126.7,63968,tcp,FIN,0.019818,2542,22488,31,29,7,14,-,1000706.375,8850943.0,40,40,255,255,2037861714,4210014784,64,562,0,0,31.123787,29.744093,1421951370,1421951370,0.499821,0.492872,0.00073,0.000582,0.000148,0,0,0,0,0,2,3,2,2,1,1,1,,0
59.166.0.3,16326,149.171.126.6,37830,tcp,FIN,0.060647,4238,63516,31,29,7,30,-,551387.5625,8265273.0,72,74,255,255,2021634740,2022024412,59,858,0,0,54.365826,53.753429,1421929215,1421929215,0.849324,0.82137,0.000807,0.000685,0.000122,0,0,0,0,0,8,3,4,3,1,1,1,,0
59.166.0.6,36674,149.171.126.2,53,udp,CON,0.001052,146,178,31,29,0,0,dns,555133.0625,676806.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421953784,1421953784,0.01,0.001,0.0,0.0,0.0,0,0,0,0,0,2,4,6,3,1,1,1,,0
59.166.0.2,19602,149.171.126.6,53,udp,CON,0.001114,146,178,31,29,0,0,dns,524237.0,639138.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421942940,1421942940,0.007,0.013,0.0,0.0,0.0,0,0,0,0,0,5,4,3,3,2,1,2,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933135,1421933135,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,3,3,4,3,3,3,3,Generic,1
59.166.0.6,30239,149.171.126.5,53,udp,CON,0.000913,146,178,31,29,0,0,dns,639649.5,779846.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421929941,1421929941,0.007,0.005,0.0,0.0,0.0,0,0,0,0,0,3,3,3,1,1,1,1,,0
175.45.176.1,52223,149.171.126.13,25,tcp,FIN,2.936013,2184,1824,62,252,7,8,smtp,5653.925781,4722.049805,20,20,255,255,3417086583,216583899,109,91,0,0,8500.940216,219.438266,1421928139,1421928142,154.526997,149.267953,0.232939,0.099127,0.133812,0,1,0,0,0,1,1,2,4,1,1,1,Exploits,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931121,1421931121,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,3,5,3,3,3,Generic,1
175.45.176.1,0,149.171.126.12,0,unas,INT,7e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930785,1421930785,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,4,4,3,10,2,2,3, Fuzzers,1
175.45.176.0,63915,149.171.126.10,179,tcp,FIN,0.79689,534,354,254,252,2,1,-,4828.771484,3112.098145,10,8,255,255,4136768949,3867855323,53,44,0,0,4818.445445,166.767359,1421931506,1421931506,85.899,106.653141,0.139972,0.050307,0.089665,0,1,0,0,0,7,4,1,2,1,1,1, Fuzzers,1
175.45.176.1,0,149.171.126.12,0,pipe,INT,7e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930722,1421930722,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,6,9,6,6,6,Backdoors,1
175.45.176.0,65477,149.171.126.18,179,tcp,FIN,1.782516,800,764,254,252,4,4,-,3334.612305,3186.50708,14,14,255,255,2807731433,3064453740,57,55,0,0,8662.518569,166.657734,1421933090,1421933092,137.049538,126.991305,0.187094,0.131619,0.055475,0,1,0,0,0,6,5,2,3,1,1,1, Fuzzers,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,6e-06,114,0,254,0,0,0,dns,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931111,1421931111,0.006,0.0,0.0,0.0,0.0,0,2,0,0,0,11,11,3,3,3,3,3,Generic,1
175.45.176.3,64516,149.171.126.12,80,tcp,FIN,0.737787,1150,5712,254,252,2,3,http,11222.75098,55745.08594,10,10,255,255,4267999237,451402063,115,571,0,0,4488.75787,5447.397398,1421931895,1421931896,81.976333,68.383111,0.197931,0.096575,0.101356,0,1,0,0,0,2,2,2,3,2,1,2,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931223,1421931223,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,3,3,3,3,3,Generic,1
175.45.176.1,65466,149.171.126.13,445,tcp,FIN,0.616043,1068,756,254,252,3,2,-,12713.39844,8596.802734,12,8,255,255,2227833054,3693045268,89,95,0,0,2588.489919,94.291289,1421933961,1421933961,52.358271,74.646711,0.136302,0.093509,0.042793,0,1,0,0,0,6,6,2,2,2,1,2, Fuzzers,1
175.45.176.2,1755,149.171.126.13,21,tcp,FIN,1.001752,774,682,254,252,4,4,ftp,5741.939941,4999.241211,14,12,255,255,3075422769,2216217838,55,57,0,0,4050.713047,102.917742,1421931081,1421931082,77.057844,80.78,0.162195,0.112814,0.049381,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
175.45.176.1,0,149.171.126.12,0,unas,INT,1.1e-05,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930777,1421930777,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,5,8,4,4,5,Exploits,1
59.166.0.0,42982,149.171.126.7,53,udp,CON,0.001054,146,178,31,29,0,0,dns,554079.6875,675521.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421931573,1421931573,0.008,0.009,0.0,0.0,0.0,0,0,0,0,0,3,3,2,5,1,1,2,,0
59.166.0.4,32984,149.171.126.1,80,tcp,FIN,1.005776,1684,10168,31,29,3,5,http,12440.14551,76390.76563,14,18,255,255,1349909083,3500503931,120,565,1,3924,8766.080404,7675.535347,1421939779,1421939780,77.340692,59.134941,0.0006,0.000479,0.000121,0,0,1,0,0,2,2,1,5,1,1,1,,0
59.166.0.8,1622,149.171.126.1,80,tcp,FIN,1.026874,1684,10168,31,29,3,5,-,12184.55273,74821.25781,14,18,255,255,3466479723,3471737339,120,565,0,0,8766.538976,7678.054123,1421932925,1421932926,78.962923,60.371471,0.000708,0.000554,0.000154,0,0,0,0,0,10,8,6,2,2,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931906,1421931906,0.01,0.0,0.0,0.0,0.0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932010,1421932010,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,13,13,3,3,3,3,3,Generic,1
175.45.176.1,0,149.171.126.12,0,xns-idp,INT,4e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930668,1421930668,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,21,16,6,6,6,6,6,Backdoors,1
175.45.176.3,62658,149.171.126.17,21,tcp,FIN,0.92716,2618,682,254,252,3,4,ftp,20708.39844,5401.440918,12,12,255,255,969482759,3375361692,218,57,0,0,4597.842128,109.284375,1421928507,1421928508,84.283724,78.678453,0.127499,0.061689,0.06581,0,1,0,0,0,2,2,2,2,1,1,2, Fuzzers,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930782,1421930782,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,4,6,4,4,4,Generic,1
175.45.176.2,8524,149.171.126.15,80,tcp,FIN,1.988609,17436,354,254,252,7,1,http,66639.54688,1247.102905,20,8,255,255,2681411282,3817870050,872,44,0,0,9425.010801,401.523344,1421927904,1421927906,102.107107,267.928844,0.344865,0.113105,0.23176,0,1,0,0,0,2,1,1,2,1,1,1,Exploits,1
59.166.0.6,26511,149.171.126.6,53,udp,CON,0.00103,130,162,31,29,0,0,-,504854.3438,629126.1875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421945294,1421945294,0.011,0.004,0.0,0.0,0.0,0,0,0,0,0,12,6,3,7,3,3,3,,0
175.45.176.1,16716,149.171.126.11,80,tcp,FIN,0.286371,878,2296,62,252,2,2,http,22097.21094,56123.00391,10,8,255,255,4211386298,235393484,88,287,1,721,1601.571709,58.732055,1421929439,1421929439,31.819,39.998,0.051882,0.005651,0.046231,0,1,1,0,0,2,2,1,1,1,1,1,Exploits,1
175.45.176.1,0,149.171.126.12,0,mfe-nsp,INT,1.1e-05,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930673,1421930673,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,22,17,6,7,4,4,6,Backdoors,1
59.166.0.6,40309,149.171.126.1,21,tcp,FIN,1.187741,2934,3740,31,29,11,15,ftp,19384.69727,24725.92773,52,54,255,255,2450697118,404123851,56,69,0,0,1813.928131,67.078844,1421942602,1421942603,23.282431,22.400887,0.000623,0.00049,0.000133,0,0,0,1,1,1,1,4,2,1,1,1,,0
59.166.0.8,45173,149.171.126.4,53,udp,CON,0.001032,130,162,31,29,0,0,dns,503876.0,627907.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421948400,1421948400,0.011,0.002,0.0,0.0,0.0,0,0,0,0,0,5,2,2,5,2,1,1,,0
59.166.0.4,48902,149.171.126.2,111,udp,CON,0.004468,568,304,31,29,0,0,-,762757.375,408236.3438,4,4,0,0,0,0,142,76,0,0,1.616682,1.397034,1421938679,1421938679,1.148667,1.002333,0.0,0.0,0.0,0,0,0,0,0,16,6,4,8,1,1,3,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932569,1421932569,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,16,16,3,3,3,3,3,Generic,1
59.166.0.5,27938,149.171.126.9,111,udp,CON,0.004943,568,312,31,29,0,0,-,689459.8125,378717.375,4,4,0,0,0,0,142,78,0,0,1.783567,1.595469,1421944740,1421944740,1.272667,1.136667,0.0,0.0,0.0,0,0,0,0,0,13,6,5,3,1,1,3,,0
175.45.176.0,62826,149.171.126.15,21,tcp,FIN,43.710686,1296,1364,254,252,10,16,ftp,227.312836,239.392258,24,24,255,255,4199729345,111187568,54,57,0,0,277871.0522,8600.944,1421930987,1421931031,1900.464434,1896.284375,0.106316,0.05462,0.051696,0,1,0,0,0,3,3,3,2,2,2,2, Fuzzers,1
175.45.176.3,20623,149.171.126.15,520,udp,INT,1e-06,104,0,254,0,0,0,-,416000000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421931802,1421931802,0.001,0.0,0.0,0.0,0.0,0,2,0,0,0,9,5,1,1,1,1,1, Fuzzers,1
59.166.0.8,60569,149.171.126.4,5190,tcp,FIN,0.0061,2054,2478,31,29,6,6,-,2571803.25,3114754.25,22,24,255,255,3499054085,3499365473,93,103,0,0,16.77938,14.224367,1421950452,1421950452,0.273714,0.237913,0.000758,0.000616,0.000142,0,0,0,0,0,7,9,4,1,1,1,1,,0
59.166.0.2,14683,149.171.126.9,80,tcp,FIN,0.004187,1028,822,31,29,2,2,-,1719608.375,1413900.125,8,10,255,255,2487726942,343365387,129,82,0,0,35.302896,0.685452,1421934291,1421934291,0.547286,0.408333,0.000637,0.000508,0.000129,0,0,0,0,0,14,17,6,6,1,1,1,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930785,1421930785,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,7,10,7,3,7,Generic,1
59.166.0.7,29783,149.171.126.8,24541,tcp,FIN,0.011023,2230,14816,31,29,7,11,-,1571260.125,10454504.0,34,36,255,255,1620698901,1621047570,66,412,0,0,22.512486,20.508759,1421932840,1421932840,0.323818,0.296343,0.000773,0.00064,0.000133,0,0,0,0,0,15,11,5,5,1,1,1,,0
59.166.0.1,36243,149.171.126.7,80,tcp,FIN,1.004838,1580,10168,31,29,3,4,http,11536.18848,76462.07813,12,18,255,255,3202956057,3204059432,132,565,0,0,9528.804604,7672.466406,1421931235,1421931236,91.315818,59.07406,0.000748,0.000575,0.000173,0,0,0,0,0,3,1,1,1,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,gmtp,INT,3e-06,200,0,254,0,0,0,-,72727272.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930708,1421930708,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,4,7,4,4,4,Exploits,1
175.45.176.2,13037,149.171.126.13,80,tcp,FIN,0.197904,1380,4142,62,252,2,3,http,50206.16016,150699.3281,10,10,255,255,2599711458,3754300407,138,414,1,1476,1123.583107,1696.004913,1421929551,1421929551,21.989333,20.365444,0.053627,0.008542,0.045085,0,1,1,0,0,1,1,1,1,1,1,1,Generic,1
175.45.176.1,0,149.171.126.12,0,any,INT,2e-06,200,0,254,0,0,0,-,400000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930689,1421930689,0.002,0.0,0.0,0.0,0.0,0,2,0,0,0,19,18,4,4,4,4,4,Exploits,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930927,1421930927,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,9,8,7,3,8,Generic,1
175.45.176.2,13004,149.171.126.12,110,tcp,FIN,7.698527,4472,724848,62,252,7,283,pop3,4602.438965,751912.1875,102,570,255,255,3146326697,922412797,44,1272,0,0,3938.106746,1633.790531,1421928257,1421928265,76.223036,13.417271,0.122781,0.063279,0.059502,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932355,1421932355,0.004,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,7,7,7,4,7,Generic,1
175.45.176.1,0,149.171.126.12,0,pri-enc,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930708,1421930708,0.003,0.0,0.0,0.0,0.0,0,2,0,0,0,14,14,4,7,4,4,4,Exploits,1
59.166.0.8,52651,149.171.126.9,80,tcp,FIN,1.145919,1684,10168,31,29,3,5,-,10918.74805,67048.36719,14,18,255,255,2056420118,4202828357,120,565,0,0,8835.054278,7735.948965,1421932450,1421932451,88.117462,67.375,0.000675,0.00054,0.000135,0,0,0,0,0,8,12,5,2,1,1,1,,0
59.166.0.2,25999,149.171.126.2,6881,tcp,FIN,1.52883,13246,548216,31,29,21,197,-,69014.86719,2862136.25,230,438,255,255,1660739592,1666020417,58,1252,0,0,1947.386045,1410.117099,1421951999,1421952001,6.674703,3.497364,0.00061,0.000479,0.000131,0,0,0,0,0,10,15,5,2,2,1,2,,0
175.45.176.1,55308,149.171.126.11,445,tcp,FIN,1.58478,1110,796,254,252,3,2,-,5138.883789,3619.429932,12,10,255,255,945838972,3558351439,93,80,0,0,10380.48735,224.609281,1421927957,1421927959,139.627727,168.049,0.17449,0.072329,0.102161,0,1,0,0,0,3,1,1,4,2,1,1, Fuzzers,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421930778,1421930778,0.011,0.0,0.0,0.0,0.0,0,2,0,0,0,16,16,6,7,6,3,6,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421931928,1421931928,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,12,12,3,3,3,3,3,Generic,1
175.45.176.3,23958,149.171.126.15,179,tcp,FIN,0.598188,792,678,254,252,4,4,-,9843.05957,8318.455078,14,12,255,255,2085017200,3992875974,57,57,0,0,2467.241558,65.446461,1421930418,1421930418,45.941692,50.66109,0.053053,0.040914,0.012139,0,1,0,0,0,10,10,2,2,2,2,2, Fuzzers,1
59.166.0.6,21678,149.171.126.8,5190,tcp,FIN,0.039124,2054,2478,31,29,6,6,-,400981.5,485635.4063,22,24,255,255,2342012830,2342323250,93,103,0,0,239.412417,221.686195,1421946173,1421946173,1.84581,1.675565,0.000714,0.000575,0.000139,0,0,0,0,0,9,10,2,2,1,1,2,,0
59.166.0.3,15207,149.171.126.9,13454,tcp,FIN,0.028942,3614,43086,31,29,7,24,-,982378.5625,11717780.0,60,62,255,255,255864449,2405765373,60,695,0,0,28.333407,27.157043,1421952573,1421952573,0.485254,0.463738,0.000832,0.000644,0.000188,0,0,0,0,0,12,5,2,5,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,ippc,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930688,1421930688,0.005,0.0,0.0,0.0,0.0,0,2,0,0,0,19,18,4,4,4,4,4,Exploits,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932899,1421932899,0.001,0.0,0.0,0.0,0.0,0,2,0,0,0,10,10,4,4,4,4,4,Generic,1
59.166.0.0,61791,149.171.126.7,111,udp,CON,0.341354,568,312,31,29,0,0,-,9983.770508,5484.042969,4,4,0,0,0,0,142,78,0,0,153.184781,141.864234,1421951946,1421951947,108.328,100.322664,0.0,0.0,0.0,0,0,0,0,0,10,8,3,3,1,1,2,,0
59.166.0.3,43722,149.171.126.6,25,tcp,FIN,0.750799,37242,3172,31,29,18,8,smtp,389196.0313,32914.26953,52,38,255,255,1256099912,3402506930,716,83,0,0,1423.55669,49.307695,1421943870,1421943871,14.714294,20.277162,0.000685,0.00054,0.000145,0,0,0,0,0,1,1,4,1,1,1,1,,0
175.45.176.0,12542,149.171.126.10,520,udp,INT,8e-06,104,0,254,0,0,0,-,52000000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1421928409,1421928409,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,3,3,1,1,1,1,1, Fuzzers,1
59.166.0.5,47055,149.171.126.5,54169,tcp,FIN,0.017569,2438,19242,31,29,7,13,-,1080995.0,8542774.0,38,40,255,255,4241655126,4254151398,64,481,0,0,31.456505,29.385558,1421944455,1421944455,0.466162,0.438308,0.000614,0.000471,0.000143,0,0,0,0,0,4,3,3,3,1,1,1,,0
149.171.126.18,47439,175.45.176.1,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1421932072,1421932072,0.002,0.0,0.0,0.0,0.0,0,0,0,0,0,11,11,6,6,6,3,6,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932424,1421932424,0.007,0.0,0.0,0.0,0.0,0,2,0,0,0,18,18,3,3,3,3,3,Generic,1
59.166.0.3,43217,149.171.126.8,53,udp,CON,0.000985,146,178,31,29,0,0,dns,592893.375,722842.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421930993,1421930993,0.011,0.005,0.0,0.0,0.0,0,0,0,0,0,1,2,2,2,1,1,1,,0
59.166.0.7,62938,149.171.126.2,53,udp,CON,0.001048,130,162,31,29,0,0,dns,496183.2188,618320.625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421942767,1421942767,0.01,0.008,0.0,0.0,0.0,0,0,0,0,0,4,3,3,8,3,1,2,,0
59.166.0.3,34491,149.171.126.0,35079,tcp,FIN,0.042916,5486,91826,31,29,7,42,-,1012023.5,16942678.0,96,98,255,255,1183559248,1183873067,57,937,0,0,23.190117,23.045964,1421947693,1421947693,0.448189,0.436206,0.000747,0.000594,0.000153,0,0,0,0,0,6,4,1,2,1,1,1,,0
